 0.00000000e+00 0.50000000e-01 0.16150175e+02 0.12116955e-01
 0.50000000e-01 0.10000000e+00 0.15955323e+02 0.11836573e-01
 0.10000000e+00 0.15000000e+00 0.12750057e+02 0.10831769e-01
 0.15000000e+00 0.20000000e+00 0.10266608e+02 0.99078291e-02
 0.20000000e+00 0.25000000e+00 0.80700686e+01 0.89583215e-02
 0.25000000e+00 0.30000000e+00 0.61614913e+01 0.79619569e-02
 0.30000000e+00 0.35000000e+00 0.45541025e+01 0.70214633e-02
 0.35000000e+00 0.40000000e+00 0.32389582e+01 0.59306595e-02
 0.40000000e+00 0.45000000e+00 0.22136927e+01 0.49542032e-02
 0.45000000e+00 0.50000000e+00 0.14163793e+01 0.40168148e-02
 0.50000000e+00 0.55000000e+00 0.86400205e+00 0.31670762e-02
 0.55000000e+00 0.60000000e+00 0.47930242e+00 0.23720653e-02
 0.60000000e+00 0.65000000e+00 0.24733892e+00 0.17197983e-02
 0.65000000e+00 0.70000000e+00 0.11426848e+00 0.11796586e-02
 0.70000000e+00 0.75000000e+00 0.47391759e-01 0.76645508e-03
 0.75000000e+00 0.80000000e+00 0.19701145e-01 0.49795567e-03
 0.80000000e+00 0.85000000e+00 0.74554458e-02 0.31187789e-03
 0.85000000e+00 0.90000000e+00 0.28593724e-02 0.19587450e-03
 0.90000000e+00 0.95000000e+00 0.10321652e-02 0.11901909e-03
 0.95000000e+00 0.10000000e+01 0.14021035e-04 0.14021022e-04
