 0.00000000e+00 0.50000000e-01 0.15116288e+02 0.70437447e-02
 0.50000000e-01 0.10000000e+00 0.15617381e+02 0.71378739e-02
 0.10000000e+00 0.15000000e+00 0.12574203e+02 0.64445903e-02
 0.15000000e+00 0.20000000e+00 0.99713341e+01 0.58082166e-02
 0.20000000e+00 0.25000000e+00 0.77266616e+01 0.51620487e-02
 0.25000000e+00 0.30000000e+00 0.57943005e+01 0.45046626e-02
 0.30000000e+00 0.35000000e+00 0.42053523e+01 0.38551902e-02
 0.35000000e+00 0.40000000e+00 0.29479344e+01 0.32394867e-02
 0.40000000e+00 0.45000000e+00 0.19650943e+01 0.26631114e-02
 0.45000000e+00 0.50000000e+00 0.12458404e+01 0.21068893e-02
 0.50000000e+00 0.55000000e+00 0.73636108e+00 0.16228249e-02
 0.55000000e+00 0.60000000e+00 0.40437493e+00 0.11948637e-02
 0.60000000e+00 0.65000000e+00 0.20330597e+00 0.84560935e-03
 0.65000000e+00 0.70000000e+00 0.91582695e-01 0.56414512e-03
 0.70000000e+00 0.75000000e+00 0.37787079e-01 0.36104468e-03
 0.75000000e+00 0.80000000e+00 0.14840019e-01 0.22558041e-03
 0.80000000e+00 0.85000000e+00 0.57141989e-02 0.13978226e-03
 0.85000000e+00 0.90000000e+00 0.21934901e-02 0.85710821e-04
 0.90000000e+00 0.95000000e+00 0.50774729e-03 0.41071826e-04
 0.95000000e+00 0.10000000e+01 0.29634951e-05 0.29634941e-05
