 0.00000000e+00 0.50000000e-01 0.16161975e+02 0.73882850e-02
 0.50000000e-01 0.10000000e+00 0.15950914e+02 0.71912605e-02
 0.10000000e+00 0.15000000e+00 0.12741323e+02 0.65639562e-02
 0.15000000e+00 0.20000000e+00 0.10251640e+02 0.59924769e-02
 0.20000000e+00 0.25000000e+00 0.80810358e+01 0.54423006e-02
 0.25000000e+00 0.30000000e+00 0.61619205e+01 0.48322451e-02
 0.30000000e+00 0.35000000e+00 0.45482975e+01 0.42019567e-02
 0.35000000e+00 0.40000000e+00 0.32452438e+01 0.35993789e-02
 0.40000000e+00 0.45000000e+00 0.22046490e+01 0.30306125e-02
 0.45000000e+00 0.50000000e+00 0.14259266e+01 0.24364508e-02
 0.50000000e+00 0.55000000e+00 0.86120595e+00 0.19216380e-02
 0.55000000e+00 0.60000000e+00 0.48293056e+00 0.14469905e-02
 0.60000000e+00 0.65000000e+00 0.24792314e+00 0.10514764e-02
 0.65000000e+00 0.70000000e+00 0.11426188e+00 0.71768153e-03
 0.70000000e+00 0.75000000e+00 0.48003262e-01 0.46706520e-03
 0.75000000e+00 0.80000000e+00 0.19085445e-01 0.29513185e-03
 0.80000000e+00 0.85000000e+00 0.74423631e-02 0.18606342e-03
 0.85000000e+00 0.90000000e+00 0.29747500e-02 0.11916615e-03
 0.90000000e+00 0.95000000e+00 0.73699166e-03 0.61468558e-04
 0.95000000e+00 0.10000000e+01 0.50447851e-05 0.50447834e-05
