0.00000000E+00 0.12500000E-02 0.00000000E+00 0.00000000E+00
0.12500000E-02 0.25000000E-02 0.00000000E+00 0.00000000E+00
0.25000000E-02 0.37500000E-02 0.16251960E+02 0.70081925E-01
0.37500000E-02 0.50000000E-02 0.12039210E+03 0.17707249E+00
0.50000000E-02 0.62500000E-02 0.15934828E+03 0.19720040E+00
0.62500000E-02 0.75000000E-02 0.17492109E+03 0.20141579E+00
0.75000000E-02 0.87500000E-02 0.17920898E+03 0.20310173E+00
0.87500000E-02 0.10000000E-01 0.17493001E+03 0.19800788E+00
0.10000000E-01 0.11250000E-01 0.16494378E+03 0.19314957E+00
0.11250000E-01 0.12500000E-01 0.15180957E+03 0.18673447E+00
0.12500000E-01 0.13750000E-01 0.13873861E+03 0.17862440E+00
0.13750000E-01 0.15000000E-01 0.12706620E+03 0.17010205E+00
0.15000000E-01 0.16250000E-01 0.11589462E+03 0.16193812E+00
0.16250000E-01 0.17500000E-01 0.10546789E+03 0.15442962E+00
0.17500000E-01 0.18750000E-01 0.95749319E+02 0.14717651E+00
0.18750000E-01 0.20000000E-01 0.87103353E+02 0.14010297E+00
0.20000000E-01 0.21250000E-01 0.79211235E+02 0.13373288E+00
0.21250000E-01 0.22500000E-01 0.72108825E+02 0.12714306E+00
0.22500000E-01 0.23750000E-01 0.65656767E+02 0.12145475E+00
0.23750000E-01 0.25000000E-01 0.59972381E+02 0.11723193E+00
