0.10000000E+03 0.14500000E+03 0.80831949E-03 0.23278499E-05
0.14500000E+03 0.19000000E+03 0.11477918E-02 0.27389174E-05
0.19000000E+03 0.23500000E+03 0.14929216E-02 0.31185663E-05
0.23500000E+03 0.28000000E+03 0.18414598E-02 0.34404322E-05
0.28000000E+03 0.32500000E+03 0.22053316E-02 0.39047148E-05
0.32500000E+03 0.37000000E+03 0.25724838E-02 0.40553617E-05
0.37000000E+03 0.41500000E+03 0.29375719E-02 0.44089068E-05
0.41500000E+03 0.46000000E+03 0.32981645E-02 0.45906434E-05
0.46000000E+03 0.50500000E+03 0.36335505E-02 0.48106828E-05
0.50500000E+03 0.55000000E+03 0.39212913E-02 0.49952806E-05
0.55000000E+03 0.59500000E+03 0.41596079E-02 0.50994139E-05
0.59500000E+03 0.64000000E+03 0.43310640E-02 0.51697794E-05
0.64000000E+03 0.68500000E+03 0.44096018E-02 0.52230238E-05
0.68500000E+03 0.73000000E+03 0.44545298E-02 0.53918000E-05
0.73000000E+03 0.77500000E+03 0.44804551E-02 0.54573373E-05
0.77500000E+03 0.82000000E+03 0.44662365E-02 0.55312740E-05
0.82000000E+03 0.86500000E+03 0.44152492E-02 0.56051121E-05
0.86500000E+03 0.91000000E+03 0.34154273E-02 0.50425942E-05
0.91000000E+03 0.95500000E+03 0.00000000E+00 0.00000000E+00
0.95500000E+03 0.10000000E+04 0.00000000E+00 0.00000000E+00
