0.40000000E+01 0.53800000E+02 0.27419112E-01 0.14473495E-04
0.53800000E+02 0.10360000E+03 0.15802620E-01 0.11851877E-04
0.10360000E+03 0.15340000E+03 0.10257696E-01 0.98579836E-05
0.15340000E+03 0.20320000E+03 0.72667922E-02 0.84787981E-05
0.20320000E+03 0.25300000E+03 0.53523073E-02 0.73685134E-05
0.25300000E+03 0.30280000E+03 0.40085597E-02 0.64379184E-05
0.30280000E+03 0.35260000E+03 0.30386126E-02 0.56432152E-05
0.35260000E+03 0.40240000E+03 0.23141773E-02 0.49525033E-05
0.40240000E+03 0.45220000E+03 0.17499135E-02 0.43274084E-05
0.45220000E+03 0.50200000E+03 0.13260369E-02 0.37821220E-05
0.50200000E+03 0.55180000E+03 0.99893016E-03 0.32943846E-05
0.55180000E+03 0.60160000E+03 0.74773886E-03 0.28588377E-05
0.60160000E+03 0.65140000E+03 0.55585229E-03 0.24724381E-05
0.65140000E+03 0.70120000E+03 0.41073236E-03 0.21313615E-05
0.70120000E+03 0.75100000E+03 0.29947808E-03 0.18245144E-05
0.75100000E+03 0.80080000E+03 0.21755741E-03 0.15588399E-05
0.80080000E+03 0.85060000E+03 0.15199113E-03 0.13062541E-05
0.85060000E+03 0.90040000E+03 0.10716406E-03 0.11003674E-05
0.90040000E+03 0.95020000E+03 0.75736935E-04 0.92791331E-06
0.95020000E+03 0.10000000E+04 0.49129041E-04 0.74753764E-06
