PdfType: central
Format: lhagrid1
---
 0.9922426E-03 0.1764485E-02 0.3137747E-02 0.5579790E-02 0.9922426E-02 0.1764485E-01 0.3137747E-01 0.5579790E-01 0.9922426E-01 0.1764485E+00 0.3137747E+00 0.5579790E+00 0.9922426E+00
 0.1000000E+00 0.1000000E+01
 -16 -14 -12  12  14  16
   0.1978840E-02   0.5362048E-01   0.9947391E-01   0.9947391E-01   0.5362048E-01   0.1978840E-02
   0.1978840E-02   0.5362048E-01   0.9947391E-01   0.9947391E-01   0.5362048E-01   0.1978840E-02
   0.1989343E-02   0.1551080E+00   0.2022911E+00   0.2022911E+00   0.1551080E+00   0.1989343E-02
   0.1989343E-02   0.1551080E+00   0.2022911E+00   0.2022911E+00   0.1551080E+00   0.1989343E-02
  -0.5251804E-05   0.2827117E+00   0.3677954E+00   0.3677954E+00   0.2827117E+00  -0.5251804E-05
  -0.5251804E-05   0.2827117E+00   0.3677954E+00   0.3677954E+00   0.2827117E+00  -0.5251804E-05
   0.5535646E-01   0.5722166E+00   0.8582811E+00   0.8582811E+00   0.5722166E+00   0.5535646E-01
   0.5535646E-01   0.5722166E+00   0.8582811E+00   0.8582811E+00   0.5722166E+00   0.5535646E-01
   0.4071428E-01   0.1106295E+01   0.1477636E+01   0.1477636E+01   0.1106295E+01   0.4071428E-01
   0.4071428E-01   0.1106295E+01   0.1477636E+01   0.1477636E+01   0.1106295E+01   0.4071428E-01
   0.6952827E-01   0.1811806E+01   0.2712476E+01   0.2712476E+01   0.1811806E+01   0.6952827E-01
   0.6952827E-01   0.1811806E+01   0.2712476E+01   0.2712476E+01   0.1811806E+01   0.6952827E-01
   0.1341743E+00   0.2699626E+01   0.4051485E+01   0.4051485E+01   0.2699626E+01   0.1341743E+00
   0.1341743E+00   0.2699626E+01   0.4051485E+01   0.4051485E+01   0.2699626E+01   0.1341743E+00
   0.9422285E-01   0.3956576E+01   0.5195118E+01   0.5195118E+01   0.3956576E+01   0.9422285E-01
   0.9422285E-01   0.3956576E+01   0.5195118E+01   0.5195118E+01   0.3956576E+01   0.9422285E-01
   0.7539038E-01   0.4919966E+01   0.6151102E+01   0.6151102E+01   0.4919966E+01   0.7539038E-01
   0.7539038E-01   0.4919966E+01   0.6151102E+01   0.6151102E+01   0.4919966E+01   0.7539038E-01
   0.4484310E-01   0.4090041E+01   0.5059956E+01   0.5059956E+01   0.4090041E+01   0.4484310E-01
   0.4484310E-01   0.4090041E+01   0.5059956E+01   0.5059956E+01   0.4090041E+01   0.4484310E-01
   0.1437203E-01   0.6245633E+00   0.6878965E+00   0.6878965E+00   0.6245633E+00   0.1437203E-01
   0.1437203E-01   0.6245633E+00   0.6878965E+00   0.6878965E+00   0.6245633E+00   0.1437203E-01
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
---
