PdfType: central
PdfType: replica
Format: lhagrid1
---
 0.8067591E-03 0.1015650E-02 0.1278627E-02 0.1609696E-02 0.2026487E-02 0.2551196E-02 0.3211766E-02 0.4043373E-02 0.5090306E-02 0.6408315E-02 0.8067591E-02 0.1015650E-01 0.1278627E-01 0.1609696E-01 0.2026487E-01 0.2551196E-01 0.3211766E-01 0.4043373E-01 0.5090306E-01 0.6408315E-01 0.8067591E-01 0.1015650E+00 0.1278627E+00 0.1609696E+00 0.2026487E+00 0.2551196E+00 0.3211766E+00 0.4043373E+00 0.5090306E+00 0.6408315E+00 0.1000000E+01
 0.1000000E+01 0.1000000E+07
 -12  12
   0.1359230E+12   0.1359230E+12
   0.1359230E+12   0.1359230E+12
   0.9320336E+11   0.9320336E+11
   0.9320336E+11   0.9320336E+11
   0.1242711E+12   0.1242711E+12
   0.1242711E+12   0.1242711E+12
   0.5914575E+12   0.5914575E+12
   0.5914575E+12   0.5914575E+12
   0.8597316E+12   0.8597316E+12
   0.8597316E+12   0.8597316E+12
   0.8165989E+12   0.8165989E+12
   0.8165989E+12   0.8165989E+12
   0.1189007E+13   0.1189007E+13
   0.1189007E+13   0.1189007E+13
   0.1831443E+13   0.1831443E+13
   0.1831443E+13   0.1831443E+13
   0.2448555E+13   0.2448555E+13
   0.2448555E+13   0.2448555E+13
   0.3134321E+13   0.3134321E+13
   0.3134321E+13   0.3134321E+13
   0.4551052E+13   0.4551052E+13
   0.4551052E+13   0.4551052E+13
   0.4807998E+13   0.4807998E+13
   0.4807998E+13   0.4807998E+13
   0.6179833E+13   0.6179833E+13
   0.6179833E+13   0.6179833E+13
   0.7994821E+13   0.7994821E+13
   0.7994821E+13   0.7994821E+13
   0.8088362E+13   0.8088362E+13
   0.8088362E+13   0.8088362E+13
   0.9058683E+13   0.9058683E+13
   0.9058683E+13   0.9058683E+13
   0.8505667E+13   0.8505667E+13
   0.8505667E+13   0.8505667E+13
   0.7287731E+13   0.7287731E+13
   0.7287731E+13   0.7287731E+13
   0.6722550E+13   0.6722550E+13
   0.6722550E+13   0.6722550E+13
   0.5182813E+13   0.5182813E+13
   0.5182813E+13   0.5182813E+13
   0.4751095E+13   0.4751095E+13
   0.4751095E+13   0.4751095E+13
   0.3613817E+13   0.3613817E+13
   0.3613817E+13   0.3613817E+13
   0.2323605E+13   0.2323605E+13
   0.2323605E+13   0.2323605E+13
   0.1407294E+13   0.1407294E+13
   0.1407294E+13   0.1407294E+13
   0.7460390E+12   0.7460390E+12
   0.7460390E+12   0.7460390E+12
   0.2811055E+12   0.2811055E+12
   0.2811055E+12   0.2811055E+12
   0.7714496E+11   0.7714496E+11
   0.7714496E+11   0.7714496E+11
   0.1443226E+11   0.1443226E+11
   0.1443226E+11   0.1443226E+11
   0.3972538E+09   0.3972538E+09
   0.3972538E+09   0.3972538E+09
   0.3063020E+07   0.3063020E+07
   0.3063020E+07   0.3063020E+07
   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00
---
