0.00510951  122.5 
0.00500675  167.5 
0.00488466  212.5 
0.00482376  257.5 
0.00469549  302.5 
0.00455     347.5 
0.00438248  392.5 
0.00418025  437.5 
0.00389683  482.5 
0.00357551  527.5 
0.00323253  572.5 
0.00286559  617.5 
0.00251942  662.5 
0.00212116  707.5 
0.00173633  752.5 
0.00140099  797.5 
0.00106681  842.5 
0.000590053 887.5 
0           932.5 
0           977.5 
