0.00000000E+00 0.12500000E-02 0.00000000E+00 0.00000000E+00
0.12500000E-02 0.25000000E-02 0.00000000E+00 0.00000000E+00
0.25000000E-02 0.37500000E-02 0.51728765E+02 0.23664424E-01
0.37500000E-02 0.50000000E-02 0.20858953E+03 0.46048914E-01
0.50000000E-02 0.62500000E-02 0.22230760E+03 0.47482558E-01
0.62500000E-02 0.75000000E-02 0.21182182E+03 0.46558569E-01
0.75000000E-02 0.87500000E-02 0.19651182E+03 0.45076136E-01
0.87500000E-02 0.10000000E-01 0.18030669E+03 0.43395545E-01
0.10000000E-01 0.11250000E-01 0.16464941E+03 0.41660387E-01
0.11250000E-01 0.12500000E-01 0.14990485E+03 0.39917971E-01
0.12500000E-01 0.13750000E-01 0.13639693E+03 0.38218981E-01
0.13750000E-01 0.15000000E-01 0.12401395E+03 0.36565102E-01
0.15000000E-01 0.16250000E-01 0.11276649E+03 0.34972974E-01
0.16250000E-01 0.17500000E-01 0.10254448E+03 0.33440220E-01
0.17500000E-01 0.18750000E-01 0.93299376E+02 0.31974707E-01
0.18750000E-01 0.20000000E-01 0.84913484E+02 0.30571086E-01
0.20000000E-01 0.21250000E-01 0.77413084E+02 0.29246784E-01
0.21250000E-01 0.22500000E-01 0.70634839E+02 0.27987144E-01
0.22500000E-01 0.23750000E-01 0.64530716E+02 0.26794140E-01
0.23750000E-01 0.25000000E-01 0.59031282E+02 0.25664513E-01
