  1.2250e+02  3.9690e+05
  1.6750e+02  4.2688e+05
  2.1250e+02  4.4407e+05
  2.5750e+02  4.5278e+05
  3.0250e+02  4.5835e+05
  3.4750e+02  4.5847e+05
  3.9250e+02  4.5362e+05
  4.3750e+02  4.4251e+05
  4.8250e+02  4.2310e+05
  5.2750e+02  3.9981e+05
  5.7250e+02  3.6867e+05
  6.1750e+02  3.3574e+05
  6.6250e+02  3.0012e+05
  7.0750e+02  2.6252e+05
  7.5250e+02  2.2390e+05
  7.9750e+02  1.8498e+05
  8.4250e+02  1.4466e+05
  8.8750e+02  8.3725e+04
  9.3250e+02  0.0000e+00
  9.7750e+02  0.0000e+00
