0.10000000E+03 0.14500000E+03 0.34189434E-02 0.96735958E-06
0.14500000E+03 0.19000000E+03 0.37088242E-02 0.10084497E-05
0.19000000E+03 0.23500000E+03 0.38669408E-02 0.10305704E-05
0.23500000E+03 0.28000000E+03 0.39601260E-02 0.10439632E-05
0.28000000E+03 0.32500000E+03 0.40040827E-02 0.10507106E-05
0.32500000E+03 0.37000000E+03 0.40228852E-02 0.10536289E-05
0.37000000E+03 0.41500000E+03 0.40267390E-02 0.10544571E-05
0.41500000E+03 0.46000000E+03 0.40181808E-02 0.10537938E-05
0.46000000E+03 0.50500000E+03 0.40007543E-02 0.10519242E-05
0.50500000E+03 0.55000000E+03 0.39759630E-02 0.10490952E-05
0.55000000E+03 0.59500000E+03 0.39536882E-02 0.10465507E-05
0.59500000E+03 0.64000000E+03 0.39278719E-02 0.10434728E-05
0.64000000E+03 0.68500000E+03 0.39050452E-02 0.10407681E-05
0.68500000E+03 0.73000000E+03 0.38819834E-02 0.10380333E-05
0.73000000E+03 0.77500000E+03 0.38622036E-02 0.10357045E-05
0.77500000E+03 0.82000000E+03 0.38457291E-02 0.10337657E-05
0.82000000E+03 0.86500000E+03 0.38297916E-02 0.10319292E-05
0.86500000E+03 0.91000000E+03 0.38190882E-02 0.10307306E-05
0.91000000E+03 0.95500000E+03 0.38120415E-02 0.10300409E-05
0.95500000E+03 0.10000000E+04 0.38107967E-02 0.10301346E-05
