PdfType: central
PdfType: replica
Format: lhagrid1
---
 0.8067591E-03 0.1015650E-02 0.1278627E-02 0.1609696E-02 0.2026487E-02 0.2551196E-02 0.3211766E-02 0.4043373E-02 0.5090306E-02 0.6408315E-02 0.8067591E-02 0.1015650E-01 0.1278627E-01 0.1609696E-01 0.2026487E-01 0.2551196E-01 0.3211766E-01 0.4043373E-01 0.5090306E-01 0.6408315E-01 0.8067591E-01 0.1015650E+00 0.1278627E+00 0.1609696E+00 0.2026487E+00 0.2551196E+00 0.3211766E+00 0.4043373E+00 0.5090306E+00 0.6408315E+00 0.1000000E+01
 0.1000000E+01 0.1000000E+07
 -12  12
   0.7755400E+11   0.7755400E+11
   0.7755400E+11   0.7755400E+11
   0.6528068E+11   0.6528068E+11
   0.6528068E+11   0.6528068E+11
   0.1101229E+12   0.1101229E+12
   0.1101229E+12   0.1101229E+12
   0.2483111E+12   0.2483111E+12
   0.2483111E+12   0.2483111E+12
   0.3196539E+12   0.3196539E+12
   0.3196539E+12   0.3196539E+12
   0.4090382E+12   0.4090382E+12
   0.4090382E+12   0.4090382E+12
   0.5861390E+12   0.5861390E+12
   0.5861390E+12   0.5861390E+12
   0.8438288E+12   0.8438288E+12
   0.8438288E+12   0.8438288E+12
   0.1250173E+13   0.1250173E+13
   0.1250173E+13   0.1250173E+13
   0.1481797E+13   0.1481797E+13
   0.1481797E+13   0.1481797E+13
   0.1818343E+13   0.1818343E+13
   0.1818343E+13   0.1818343E+13
   0.2355941E+13   0.2355941E+13
   0.2355941E+13   0.2355941E+13
   0.2535097E+13   0.2535097E+13
   0.2535097E+13   0.2535097E+13
   0.2665253E+13   0.2665253E+13
   0.2665253E+13   0.2665253E+13
   0.2754876E+13   0.2754876E+13
   0.2754876E+13   0.2754876E+13
   0.2554568E+13   0.2554568E+13
   0.2554568E+13   0.2554568E+13
   0.2328930E+13   0.2328930E+13
   0.2328930E+13   0.2328930E+13
   0.2107263E+13   0.2107263E+13
   0.2107263E+13   0.2107263E+13
   0.1797756E+13   0.1797756E+13
   0.1797756E+13   0.1797756E+13
   0.1417977E+13   0.1417977E+13
   0.1417977E+13   0.1417977E+13
   0.1037851E+13   0.1037851E+13
   0.1037851E+13   0.1037851E+13
   0.7077063E+12   0.7077063E+12
   0.7077063E+12   0.7077063E+12
   0.3644413E+12   0.3644413E+12
   0.3644413E+12   0.3644413E+12
   0.1844377E+12   0.1844377E+12
   0.1844377E+12   0.1844377E+12
   0.7614093E+11   0.7614093E+11
   0.7614093E+11   0.7614093E+11
   0.2534543E+11   0.2534543E+11
   0.2534543E+11   0.2534543E+11
   0.6438901E+10   0.6438901E+10
   0.6438901E+10   0.6438901E+10
   0.1130972E+10   0.1130972E+10
   0.1130972E+10   0.1130972E+10
   0.3153404E+08   0.3153404E+08
   0.3153404E+08   0.3153404E+08
   0.2396647E+06   0.2396647E+06
   0.2396647E+06   0.2396647E+06
   0.0000000E+00   0.0000000E+00
   0.0000000E+00   0.0000000E+00
---
